SalePrice,LotArea,NegSkewIncome,HouseAge,MixedFeature,Rooms,Neighborhood,Condition,Description,SaleDate
238043.17126459672,3713.7279044184843,-9061.877402833417,10.483970871171135,-2.232715884333096,2,D,Fair,central corner lot quiet cozy renovated quiet luxury cozy,2003-09-21
241083.85049504082,3985.516083912507,-13640.702436015854,16.845586929501543,-3.0724622566173148,9,E,Fair,luxury garden modern quiet cozy modern luxury cozy cozy,2004-03-18
201335.66733244795,12083.411615494937,-31408.43952858324,43.09444101402648,13.690945827628514,6,B,Fair,quiet corner lot quiet garden luxury modern,2000-05-28
100359.29025207703,6672.44282879099,-24703.73300378608,27.231106442311965,0.0,1,A,Excellent,corner lot spacious spacious spacious quiet cozy corner lot luxury renovated corner lot modern,2013-03-03
158918.11077034494,4095.3031756216906,-20766.9464457719,23.282792107419226,8.264223241917662,3,C,Poor,quiet renovated luxury central renovated,2003-11-26
162461.890046228,482.81029868067026,-27610.10045960534,17.45839013004396,-2.2535148504419977,4,D,Excellent,garden cozy central renovated renovated quiet central modern garden,2004-09-13
91200.68211847803,1036.856765933602,-42375.22364616068,24.449832984558906,16.66663259227523,4,A,Fair,renovated bright renovated central corner lot central corner lot cozy bright modern bright,2003-09-16
345137.83945866546,2604.562966787091,-20162.566378118223,15.976307165761751,-6.783346293354934,6,D,Fair,corner lot central cozy garden quiet central,2014-08-21
252377.47068074052,3303.406909455902,-22646.213013563403,50.910942727324766,-6.141435312471847,8,D,Good,garden cozy modern renovated luxury,2016-03-20
145731.0258783145,859.8654322348588,-23790.432130136043,29.775639480194265,15.24517181115903,5,D,Good,bright spacious luxury spacious central cozy corner lot central,2006-08-02
164957.46297536854,42312.77560258911,-57345.16740813214,29.420494582372825,-4.449463908952528,11,E,Good,cozy corner lot quiet quiet central bright corner lot garden,2007-03-20
180627.36008423616,15804.238788353805,-9511.505920189562,35.880766751678316,16.010743061643925,9,E,Good,renovated renovated renovated cozy modern renovated modern central quiet,2006-06-21
58637.667888265336,5780.989567323462,-28948.94979742061,39.6234516926657,8.918405795948129,5,D,Fair,bright corner lot modern garden bright modern,2008-01-11
143833.44953664546,3226.7817181301116,-21037.86315240282,39.45888156554639,-1.5464970656083346,4,D,Excellent,garden cozy luxury cozy luxury spacious bright central,2008-07-04
115729.15577112763,2360.3616625192103,-27631.416697046592,40.73621943907572,-18.132934720171583,3,C,Good,spacious central quiet central central luxury central bright garden luxury garden,2015-05-30
98635.84312321203,1046.168471186527,-16933.530328474273,23.691544492091438,-0.19318304271835673,12,A,Excellent,spacious renovated renovated spacious luxury renovated,2004-02-10
141414.39823830503,3246.161727202282,-21599.25252299593,27.02133195043139,1.0163005353342467,5,A,Good,central modern garden cozy luxury cozy bright cozy cozy,2003-12-22
399849.4032901854,3958.133260165578,-29277.196975634357,37.69031655442276,11.672177333043729,12,B,Poor,garden corner lot luxury bright spacious luxury renovated renovated quiet bright central,2001-03-25
224228.6189416203,760.5663605286045,-76509.03216928375,24.7261093836038,15.884471762401118,4,B,Good,spacious quiet bright corner lot spacious garden central quiet garden quiet central,2005-01-09
122321.79377548437,4305.2653774521605,-30430.920000135415,29.948933679727748,-6.849871791437476,5,B,Excellent,modern renovated quiet cozy renovated corner lot luxury,2019-02-18
216704.811476806,2512.956044871116,-15689.920217505509,33.987637644248146,8.011817639881828,3,E,Good,spacious corner lot bright luxury quiet central,2011-06-17
327642.291739552,365.5531501756247,-18592.176021323565,37.85185082310376,7.654021560133495,3,E,Poor,renovated renovated spacious quiet central central luxury quiet luxury bright,2007-02-01
258413.64144226958,1156.989310467225,-18372.942713566288,12.223190376297989,0.0,5,C,Excellent,cozy cozy central garden modern quiet,2011-09-11
167680.4200129814,1891.3268773451698,-10740.132778207137,37.147456498889454,4.986899121355445,3,E,Excellent,garden spacious central spacious central corner lot central spacious cozy,2003-12-14
117775.03622511895,23776.58193795825,-19301.998588104005,27.662759421482747,-19.424976909617698,8,B,Excellent,corner lot renovated modern spacious bright renovated renovated cozy cozy cozy,2016-01-08
230754.96220327585,5498.378100904682,-29529.10401405934,37.07457710864381,-1.554224325277597,6,D,Fair,renovated renovated bright garden spacious renovated renovated,2018-08-05
198142.68722933088,686.0635582814378,-13230.858592152483,37.76931692354829,-11.557075749169153,4,B,Excellent,garden renovated corner lot modern luxury renovated spacious central,2008-01-27
254637.59316883615,5087.999050271175,-33503.093620171436,46.07915061119158,-2.0260577291807387,2,C,Fair,quiet garden corner lot renovated luxury,2010-10-10
223593.71258561898,543.465165813501,-26771.948710604996,43.53453647621203,9.80004236133894,8,D,Poor,luxury quiet modern bright cozy cozy bright renovated luxury,2016-09-22
275068.75337117456,9808.063762993985,-16420.84217392544,43.46571662610296,3.0515083587497265,7,E,Excellent,quiet cozy central corner lot corner lot,2018-09-13
124540.02064789592,1775.3677845338866,-20814.14629935305,44.43670319166238,11.480908663974327,3,D,Excellent,quiet bright garden spacious renovated luxury corner lot,2010-02-26
314486.6899165884,2689.203124292943,-41744.73952989253,32.91378984815946,3.4175392071353934,3,C,Excellent,quiet garden corner lot cozy quiet quiet bright quiet bright garden,2008-11-16
179656.10996528348,12815.059891019859,-29537.59463556002,30.321850870368397,-12.983259396689027,8,E,Poor,bright renovated quiet corner lot cozy central cozy,2017-11-24
459378.80702333426,723.5141289974251,-22103.99105575096,38.728170831783345,-25.208470065727347,5,A,Fair,spacious quiet corner lot central bright quiet,2003-07-13
115313.07399686855,641.0900921212809,-20028.803134211485,37.32080951433022,1.4880876167959034,6,B,Good,corner lot luxury corner lot bright spacious,2001-05-18
387697.9754062674,1568.7599429875372,-22711.884851084596,26.909337632617397,-2.139264663511654,9,B,Poor,corner lot renovated corner lot luxury corner lot,2013-10-30
179684.06472364205,9341.449726250084,-17949.08785635087,34.04823408808268,-9.769457393818822,4,C,Poor,garden garden garden spacious spacious cozy luxury,2008-06-24
117511.44336830567,560.4383901229678,-9491.008898593995,29.649035332154057,-17.00627249651378,25,C,Poor,bright bright central garden quiet garden spacious spacious luxury bright,2014-10-10
127778.94822370158,132.24137379105153,-49854.855069282756,21.46067091539944,-7.347432134727092,6,B,Fair,corner lot bright bright quiet bright,2005-11-17
138666.40255233826,1814.790396031751,-23438.376976570704,42.9046074137635,-1.9449148486477605,7,D,Fair,quiet renovated garden cozy corner lot luxury corner lot modern quiet spacious cozy,2004-01-05
201205.68518615927,5469.349023877237,-25829.148139591565,30.55199242530089,6.658778237063902,3,A,Fair,corner lot spacious central modern luxury modern spacious central,2012-05-17
211381.0576328395,11162.195262640584,-21522.12812706505,50.487082576988506,1.8863108156798005,4,A,Fair,garden cozy renovated modern corner lot central luxury,2005-03-12
122167.7034250413,1790.9876415074596,-16415.040213097218,13.745077298001675,0.0,4,C,Fair,garden garden luxury luxury cozy cozy,2014-02-05
160784.89646667737,1895.8654823538016,-20447.792462916375,24.432212271566335,-10.356040560453943,1,C,Excellent,corner lot bright spacious luxury quiet renovated,2010-03-05
475030.9217437824,10607.226654662854,-11617.200669246577,30.326388366908713,8.810588920574334,5,D,Good,quiet cozy central renovated bright corner lot,2013-09-10
386069.07570881,381.1847365067505,-54766.53434311549,41.37381097628914,0.4729874312872792,4,C,Good,corner lot bright garden corner lot spacious,2018-03-06
202432.51178349953,1944.241386454261,-13442.749924573645,33.99469372602185,6.946691241185846,1,A,Fair,quiet garden renovated bright corner lot garden luxury,2016-05-18
165876.9851125793,3675.5802080162757,-14577.193341676153,33.10472754180751,-4.365148632655435,3,B,Fair,garden corner lot renovated central cozy bright,2001-10-12
172821.69260110232,4886.055415351585,-18469.87523653468,18.72736207445853,10.716803738905899,7,A,Excellent,luxury modern central corner lot renovated bright spacious,2013-12-11
221185.94047379046,1701.4100671255276,-36872.831677272654,18.43058602770529,2.9522475834524275,0,D,Fair,garden corner lot central renovated spacious,2008-12-06
97597.16427315855,3096.0584473561253,-22154.670249017443,33.22504660289905,0.0,9,B,Excellent,corner lot quiet luxury cozy quiet central corner lot quiet,2016-06-27
143101.82678959589,193.02889857510655,-13434.02143747045,16.358940061816416,-0.12024028913188148,5,B,Excellent,corner lot modern central garden renovated corner lot garden bright,2003-04-25
70665.16134667819,1445.089803596041,-36378.57728717709,24.681222497106713,-2.395558589370995,4,A,Poor,bright cozy corner lot central bright renovated garden garden,2005-12-27
198711.94873920636,4909.167153077631,-29507.51485440291,35.00917329085858,4.891783506377937,0,B,Poor,renovated modern quiet central bright,2017-09-11
224942.0224206435,1011.790246762477,-27319.99096259615,20.17675727723224,-11.797767493745086,6,B,Fair,corner lot modern spacious corner lot quiet luxury,2010-06-17
127823.63853066308,3180.7829105181795,-29327.874663800005,46.053559623618064,-0.2935170211569455,6,C,Excellent,garden bright corner lot spacious cozy,2001-01-03
357536.73162593326,4873.461534131444,-57396.853299168644,42.2393634423789,3.9530725264933086,2,B,Fair,garden bright cozy cozy cozy bright garden,2006-06-02
88178.38716612263,2045.0875495092025,-52787.93596174014,14.285800016616996,0.3302330719303323,3,D,Poor,bright modern quiet luxury corner lot corner lot luxury luxury,2008-12-15
78261.61719157637,3595.758186137743,-16735.94135605472,20.67628756818013,13.469412443889956,5,B,Poor,spacious renovated bright quiet luxury bright luxury,2007-10-14
182084.4572564028,1033.7974831394158,-42173.7807261564,7.1422275550505,7.740227740710525,7,C,Poor,renovated garden corner lot spacious central,2016-10-26
274731.3942963029,2374.940330930386,-25674.852140842893,22.174086374518666,-0.07480796740746615,5,E,Poor,cozy corner lot cozy bright spacious luxury quiet cozy renovated,2009-06-12
377740.92111221707,5832.714538766686,-26893.457662981506,37.66388476572399,2.1668909749767313,5,E,Poor,quiet renovated corner lot central corner lot central renovated garden cozy,2008-08-17
129386.31117674727,3542.791508378608,-11193.535099230141,25.861050577251433,0.0,6,D,Fair,cozy central central garden spacious garden garden bright modern bright spacious,2009-08-19
279104.18574746064,1563.7086263784481,-20575.281227183143,34.60797243615968,4.03299604166824,3,D,Fair,modern modern cozy spacious corner lot,2018-03-11
159651.04844203006,3814.7791217143968,-15912.66423375545,14.776656817182559,-18.25657995664608,5,B,Poor,spacious cozy cozy corner lot luxury corner lot,2011-12-03
149296.02367174655,6542.4747152227965,-30675.62137069497,37.97975254581905,-3.0152629576934715,4,B,Fair,central bright quiet quiet cozy quiet bright modern bright corner lot,2004-06-24
253173.41526689602,312.6438219568067,-33807.305601132444,24.4489077207165,-14.844390681934263,3,E,Poor,luxury corner lot luxury renovated central central modern,2015-07-04
225519.39412300248,10667.760891723432,-9606.598255032468,30.12169682282905,12.782809474594865,7,E,Poor,cozy corner lot bright spacious cozy,2010-07-27
73998.78265980918,2059.2966829636116,-21833.178785387077,29.071254986069473,-0.6084952000292774,4,A,Poor,modern modern corner lot central bright,2003-02-18
340533.973478912,4760.171264733604,-34501.034977513635,17.28451479107716,0.0,7,E,Fair,luxury spacious central luxury luxury cozy bright cozy renovated,2008-07-23
324501.57770578115,11125.23928992375,-20441.62240265751,18.469156682602176,8.967973320332352,6,E,Fair,quiet spacious modern renovated bright garden spacious cozy,2000-01-18
119040.45225504586,659.2869901134881,-29484.661501356622,39.67794469003426,4.223247974498746,4,D,Excellent,cozy luxury renovated central garden luxury quiet renovated,2014-11-11
198372.4824170281,1365.9629234369668,-25348.280771400026,33.98992157501696,-11.286345143792072,4,A,Fair,central corner lot modern central cozy cozy spacious quiet cozy spacious,2016-06-04
208358.42923868864,2170.2473680630446,-25252.087202718885,40.500490415534266,-0.709053625273688,3,A,Fair,luxury spacious spacious modern corner lot cozy,2004-07-14
185412.2276811688,1258.745824393762,-19761.1666148601,33.24658235502518,-3.3516697322638485,5,B,Good,renovated quiet spacious quiet central modern,2011-07-07
123605.14175219035,20099.098321628855,-13539.514354357405,31.429906348092164,0.0,4,B,Poor,corner lot spacious central modern spacious luxury garden cozy luxury garden,2012-02-13
116330.2393166677,1161.5965764445932,-14064.20141346337,12.739893813332333,0.0,10,A,Poor,bright bright quiet cozy modern garden,2004-05-15
160688.49634529493,1617.9230577521548,-29253.10514362959,27.296333032388304,-1.8354032201646557,8,A,Fair,central central central bright modern cozy quiet cozy modern corner lot bright,2002-08-03
292542.2880194614,3732.479118027023,-22198.573348350288,29.72615679596256,-1.1495093149184261,2,B,Fair,spacious corner lot bright corner lot cozy spacious luxury bright garden bright bright,2003-07-11
213587.11843496244,794.4384567110038,-20839.28324740555,49.53107198272574,-14.822314236773087,3,D,Excellent,bright cozy renovated corner lot quiet central luxury renovated garden,2000-09-24
135224.66156163553,1928.9888198616309,-18591.20657394434,36.86956632098677,11.516655830474756,7,D,Good,central garden renovated quiet quiet,2001-03-10
239390.01321073787,4226.791980957803,-19495.217573036683,45.36061181709528,-1.0210305889143894,4,D,Poor,luxury corner lot renovated central cozy bright,2005-07-28
39172.438918618995,2066.99999069327,-33482.04881074893,35.97537705894728,0.37553076660562906,6,D,Poor,renovated bright bright central renovated central spacious corner lot corner lot,2006-11-02
289058.06104498415,2689.940773884127,-19262.247424521305,22.886967730505205,4.006416383398367,4,B,Fair,corner lot renovated renovated modern spacious luxury central corner lot renovated renovated garden,2017-08-19
68196.13090410903,1665.256885845473,-12881.843453380634,31.171242161498512,-7.880762539036712,5,C,Fair,cozy garden spacious renovated garden corner lot spacious,2016-07-12
135778.4142947622,563.4522884583988,-29657.21489435658,32.36223646264233,4.563559731326963,5,E,Good,corner lot modern central bright central,2008-10-13
92982.35776488332,4246.084454671402,-20293.36642339882,20.608444302293183,-3.6707464601818303,9,E,Poor,bright central central spacious corner lot central quiet spacious garden renovated,2004-06-01
85191.69760678978,20546.09913542382,-22304.825991583617,26.15612623407079,0.0,4,E,Good,modern central cozy central corner lot quiet spacious,2001-12-19
290806.5049918429,3041.9127598624027,-41899.590079622365,27.94233006322828,5.734474933553989,1,E,Poor,corner lot corner lot garden garden renovated bright corner lot central,2010-11-22
128817.17104636869,3819.178128985075,-21846.058102928975,46.05619832565118,14.916738588018077,4,B,Fair,central spacious modern modern central garden modern corner lot,2006-02-09
193542.4100583898,6386.840819210285,-24727.554539862373,9.192594746090215,7.248293734858318,6,C,Good,quiet spacious spacious modern luxury,2017-12-12
158980.9576083107,737.8469762151213,-13745.00278860408,42.05818420716043,9.229775651404308,3,B,Excellent,luxury luxury bright renovated luxury central,2010-01-20
206595.98744217286,19394.91357740109,-20173.642791118593,20.63204765040617,-5.206306065622989,4,C,Fair,central cozy luxury cozy central,2017-09-11
169127.97325328155,3724.0299323963877,-28108.025459432676,16.27920812730386,-15.976197291684564,10,B,Excellent,luxury garden modern central corner lot modern,2002-01-10
85691.06909589336,17944.565474556683,-11823.572727089913,41.79942130038464,14.901375220998412,9,A,Excellent,cozy bright spacious central renovated cozy garden renovated garden garden,2015-08-05
267836.8779252523,1330.9705672948646,-23869.05280738646,37.318980692343814,20.5451488940476,6,C,Excellent,bright spacious cozy bright quiet central cozy renovated,2014-11-28
127149.86491197992,22023.56102181226,-22932.63832178372,42.5451870238119,0.0,7,E,Poor,luxury garden luxury bright garden cozy cozy renovated spacious cozy garden,2015-07-27
74735.39224395576,6993.042767461401,-22393.252890730582,38.00701947545576,-3.357859389797497,0,C,Excellent,renovated garden renovated bright renovated quiet garden corner lot luxury renovated modern,2002-03-15
131392.25215967966,5477.171485658827,-33351.68448832606,50.59845001737402,-11.546343387288442,6,D,Poor,luxury luxury cozy central bright,2012-05-09
344682.81465577515,3856.1590403674636,-25179.24708748487,35.587238369444854,-10.656826978195665,2,C,Good,central quiet quiet garden spacious,2013-08-17
248975.77238561137,2267.920293154055,-39784.3444890788,28.435226238768415,-16.837325676140487,3,D,Fair,quiet central garden cozy cozy luxury quiet central modern renovated,2013-05-18
136717.75986205437,11165.509806063574,-14802.6899077671,33.42926377321343,-1.0737861841004537,13,D,Poor,quiet luxury renovated cozy modern corner lot renovated spacious luxury garden renovated,2010-04-29
136676.3700476707,3478.6370954970052,-23257.19503209135,42.434691283459635,16.056779580824546,5,A,Poor,modern cozy corner lot central garden corner lot,2016-08-15
138577.14794346198,342.4834468105342,-22783.38256981013,22.20624674739883,-1.4166263187224326,2,C,Good,luxury spacious corner lot garden central cozy luxury central,2004-09-22
459720.5076680311,872.2664089696776,-14361.383794773108,23.48111417468619,3.023229003482749,6,A,Good,central modern bright renovated spacious quiet quiet cozy,2016-06-28
197001.7175314302,2429.8132282738015,-32290.165876875464,26.910399854020927,13.755969643042086,6,E,Fair,central central cozy quiet corner lot renovated,2016-03-01
201797.66653831795,4192.275236812633,-55818.984936529756,8.954172012346678,-4.040953118323997,4,C,Good,modern corner lot bright garden quiet bright renovated garden garden renovated,2015-09-05
272431.2934091568,2801.058504957961,-21877.14076994684,31.380784084175467,20.355314567195947,8,B,Poor,cozy corner lot modern bright luxury renovated,2017-01-24
183394.45052994764,11394.292701179802,-26957.273680695056,11.138712960489737,19.920944074974535,10,B,Fair,cozy cozy garden spacious renovated cozy quiet garden cozy modern,2018-11-24
142982.70059868784,348.5521811020544,-22783.853638661265,30.530593129326192,-1.3111133868048266,9,B,Fair,renovated spacious garden bright central cozy,2009-08-13
147535.6433584993,3491.0112516879144,-16557.03112602229,38.652897561352496,-5.775342640192128,4,D,Fair,modern luxury quiet renovated corner lot cozy central modern,2003-01-03
157031.13398273004,403.5187084546243,-10632.76859896444,25.231235393561644,6.9723804639031295,3,B,Excellent,spacious corner lot cozy central garden renovated garden renovated,2007-03-06
159753.75568761842,6875.251646777891,-16608.844053231485,46.771158701868714,-3.47524942518858,6,E,Excellent,central central cozy cozy garden,2010-06-02
234172.8441342595,2686.771092124933,-12622.253016522904,15.394991005815122,-11.565552170673364,7,C,Poor,garden corner lot bright garden bright quiet modern luxury modern corner lot modern,2014-09-30
167037.38738574967,4729.482035375065,-43548.94823416829,41.91260681631832,12.812386535229802,5,C,Excellent,bright garden modern cozy renovated garden garden central bright quiet luxury,2008-03-29
234760.24507443016,1152.5460645942824,-21035.276115764143,36.751370564069205,12.1644738727708,4,D,Good,renovated garden garden spacious quiet spacious bright spacious quiet renovated,2008-03-02
156317.06788153303,12178.305679613028,-19180.171085283266,12.839667516893108,1.5551160376356084,6,D,Fair,spacious cozy corner lot cozy renovated modern corner lot bright,2010-02-21
169281.38260105753,9375.89328905036,-31434.507389054255,57.10794299040533,-12.628647537281779,5,D,Poor,renovated luxury garden central bright luxury renovated renovated modern central,2009-04-06
59928.032187710625,5664.0741872152985,-14062.958443719164,29.362547144960338,-12.295262512173862,5,E,Good,quiet modern bright modern spacious spacious garden cozy central luxury,2005-01-18
257342.67393405098,2585.1298775599626,-16207.905318160398,21.225159778443683,1.0722928841915276,1,C,Fair,cozy luxury spacious modern cozy garden renovated,2010-09-29
193540.91922313458,5641.148812020444,-22634.462376003135,15.92912805215983,-4.9987103450503225,6,A,Good,spacious cozy luxury central quiet renovated modern,2008-06-26
268070.438432115,1369.7974692285009,-33239.94507426961,27.79981972340326,-3.4109293214160816,4,D,Excellent,renovated luxury garden renovated central luxury,2012-05-18
38248.985304013266,7639.681745332194,-26921.325420222067,28.725931276100404,10.219631550600035,4,B,Good,quiet spacious luxury quiet renovated luxury renovated quiet luxury bright garden,2013-08-18
462400.8119982599,18295.83987509113,-24326.706457439246,31.026455285396644,7.331793174225577,2,A,Excellent,garden modern bright modern quiet bright renovated garden modern bright,2016-03-30
151782.7021580063,9678.591040188348,-22725.594835767235,27.022038437760397,13.781426804976128,5,A,Good,central modern corner lot spacious cozy modern,2013-05-13
283251.76450528286,1336.002577300471,-25850.735760257052,36.33225310115093,0.0,4,D,Poor,modern corner lot quiet modern quiet central,2001-06-18
96765.61918213229,4436.224913253334,-23876.76673664417,26.123701673367535,-3.4319156868671197,9,B,Excellent,quiet renovated modern corner lot corner lot,2015-09-09
221103.6671255297,718.7720729745608,-14588.824802003794,10.65035882759529,7.589816954601128,4,D,Excellent,spacious garden central cozy modern modern renovated,2000-10-11
96114.18766119522,5595.004037058143,-22436.215342323063,28.506385043503588,4.480783410128917,0,D,Fair,quiet renovated corner lot spacious garden renovated quiet,2007-04-23
119147.26400488193,4893.503333859102,-14335.934072015525,6.325223466267218,0.0,11,B,Excellent,spacious bright renovated quiet luxury spacious cozy corner lot,2010-05-14
423799.47114753886,381.15344106835335,-22752.561629980864,33.5377063089139,4.205367059040693,8,A,Fair,corner lot renovated renovated luxury central corner lot renovated,2003-02-03
147954.31159064962,830.5081743552815,-18173.882653576242,20.206997697173648,18.481091041055524,7,A,Excellent,modern modern modern central central bright spacious garden,2001-05-18
181446.55682815082,2183.200533110711,-60824.78598526745,31.633603549158003,5.400178017231408,6,B,Excellent,modern spacious garden renovated corner lot quiet renovated bright garden garden,2011-05-04
251458.6559994807,2141.0556443612118,-21677.762543168385,43.14074981524604,10.621674475886602,23,A,Excellent,modern renovated renovated cozy luxury,2015-03-29
208530.57329639813,788.0608999241493,-12560.398578747185,20.51251304732,-3.2351494678445714,5,E,Excellent,quiet modern luxury spacious central renovated,2014-05-30
175467.55843381234,4572.779946266687,-20875.425144791603,40.61256258512118,0.14287211883989065,6,D,Fair,central cozy garden central luxury corner lot,2001-06-20
195336.7949328234,3930.8893219444485,-27112.319515942418,25.666104333138467,9.109444038394752,3,E,Poor,quiet quiet cozy quiet luxury bright bright garden central cozy,2000-03-02
541288.5569491355,2407.4032472910726,-43016.78117642686,47.531948020655854,16.129781705930544,5,E,Good,quiet bright renovated central bright cozy corner lot renovated,2016-01-18
158132.8215333614,1298.0641910123632,-17399.88785426232,26.348473868017866,7.29236949310753,8,E,Excellent,cozy spacious central quiet modern cozy central corner lot cozy,2014-03-29
179970.73320687478,9448.184059991147,-11696.311449924595,21.595070144933086,-0.8317177193461949,6,C,Excellent,spacious cozy cozy renovated bright quiet cozy renovated spacious renovated,2006-07-11
275220.3140769865,18415.497129173324,-30538.23562689307,36.87238450395289,13.773350295283418,7,C,Poor,central corner lot garden bright central cozy garden quiet,2000-07-29
282875.7308207137,1751.245219299959,-12679.737395467662,25.64210270376364,-21.91978656279881,4,E,Fair,luxury spacious quiet bright modern spacious cozy bright modern corner lot,2006-09-13
294641.65047809144,1520.2291987583997,-18500.218529406586,21.585504858709918,-14.222345015068736,3,D,Good,garden renovated garden modern modern,2013-02-25
223991.8869066694,5117.024680108365,-19869.711295959733,25.221601492962087,6.81634223668389,8,E,Poor,spacious renovated cozy luxury central garden cozy corner lot luxury renovated,2006-07-22
91903.78960137321,2010.5582167622092,-21421.419650650347,29.553934678169988,0.14108356253124854,1,E,Poor,central luxury luxury spacious spacious spacious modern central central cozy,2016-10-06
368323.0797702397,2557.186933707672,-29017.831021542566,43.42180131244854,6.055136511241653,5,C,Poor,garden luxury quiet renovated renovated central modern,2008-12-13
91750.41632334431,6725.210243108571,-16756.57985172313,10.65912254540423,0.6440752243194204,6,E,Poor,cozy cozy renovated cozy bright quiet garden bright,2001-01-11
189343.4295344816,364.93100333032265,-19742.092277392814,30.23080658950421,5.709456946038727,5,D,Excellent,luxury modern cozy spacious renovated,2003-03-31
111620.73118571308,12709.849935878776,-21901.093779355862,36.24903594654043,-8.144028209931907,5,D,Good,garden renovated bright luxury luxury luxury cozy quiet renovated bright central,2008-12-23
157618.18340779215,3229.067183285821,-23384.745405325364,31.93448574991796,5.704860860796908,5,E,Excellent,central spacious renovated luxury renovated modern,2019-01-25
191833.138944068,1895.7267267794637,-22905.466432144167,43.098651694335345,9.944145282075844,5,D,Poor,bright spacious modern garden central spacious cozy spacious corner lot,2009-07-30
191124.17137816868,2702.256463952119,-26223.2659770536,29.256546702414756,12.205506039312326,6,E,Good,corner lot cozy garden modern luxury modern modern renovated central,2016-12-09
200979.93920651206,2860.2728189982486,-30869.866838235557,28.154485578140548,20.135542946486996,5,C,Poor,garden bright corner lot corner lot cozy bright corner lot central,2007-10-18
364709.21161139355,443.9351824092674,-25772.250917461242,35.92329547013343,2.4409844350238656,5,E,Fair,spacious bright central corner lot corner lot renovated modern bright corner lot bright,2002-02-25
204182.02425749297,15435.603725010358,-26408.315204353446,30.993138149513495,2.739110868471789,8,A,Poor,quiet luxury garden quiet corner lot quiet corner lot,2002-01-02
144050.85592488328,3119.5941602432217,-11697.269685055133,26.09591261719529,-15.231724641738477,3,C,Poor,luxury renovated corner lot renovated central garden luxury quiet luxury corner lot,2013-11-11
263561.9132196686,4852.757327371292,-22473.476703461853,35.1614403958638,-5.31411401138425,5,D,Fair,quiet central cozy cozy central quiet garden luxury,2010-08-04
295001.35969954083,8490.513391610004,-26683.56252931218,23.47471706783355,-1.9308207400661264,3,D,Excellent,central garden garden quiet bright spacious spacious corner lot corner lot,2007-05-23
88097.20555700664,969.4426286275119,-29483.217372909465,23.888228479806727,10.503195522763551,3,C,Good,luxury bright spacious garden modern bright modern cozy luxury,2012-08-22
219410.57711245384,5018.1623952058435,-16698.258145603642,24.720059782343863,-6.110011240896291,7,A,Poor,spacious quiet central cozy luxury renovated corner lot luxury cozy corner lot,2005-11-28
231095.5109013678,2220.7378844238874,-16922.244703367214,43.530691601664074,7.963400197488324,4,C,Poor,luxury modern quiet garden spacious spacious bright quiet spacious central,2009-11-29
140255.1086901836,7566.21221070273,-17507.06389985479,-2.2101635598571363,-0.016217169633801237,4,B,Fair,luxury garden central spacious luxury luxury cozy spacious central renovated,2010-01-12
323790.96171222476,287.16295371569163,-27297.913780505885,33.95598834762942,-1.7716811511476191,2,A,Good,modern spacious cozy quiet bright renovated,2007-04-09
150990.50099247918,2673.10572885223,-33307.984498925834,30.342718142002223,2.4889396913325643,6,C,Fair,modern central renovated luxury central cozy corner lot,2002-12-14
173301.51656049406,1535.9391217389832,-18713.789866305506,13.191295407618796,-3.9115637225284257,3,B,Poor,corner lot spacious luxury spacious spacious corner lot quiet,2009-01-07
149262.8445006992,4795.768500509931,-31671.89347662839,33.097267791360025,-4.2903724809266555,7,E,Excellent,central spacious corner lot garden modern luxury luxury renovated luxury renovated luxury,2009-12-25
164027.52429489887,4999.27712570369,-23141.7106395534,34.75751991831532,-17.047859057901146,7,A,Excellent,spacious luxury bright quiet central luxury luxury luxury luxury cozy spacious,2012-08-24
94076.39618597383,1368.692954605526,-20958.209059191395,35.896392313574,0.0,8,E,Good,cozy bright bright quiet cozy bright renovated cozy bright,2006-01-02
79219.24642546872,1361.862802703729,-20240.61094696993,3.481719369550511,-4.799681461487265,6,B,Poor,luxury renovated spacious central cozy corner lot central quiet renovated,2006-04-30
361223.6344820182,2639.2975853599182,-29692.344951884676,43.663894118544384,-5.159809893490795,7,D,Fair,garden corner lot modern quiet corner lot renovated luxury central,2012-06-29
106565.95048363521,1111.7532469400624,-25090.162768248843,22.62263295315159,4.1687306259004036,4,D,Poor,renovated cozy cozy modern cozy central bright bright,2004-05-03
99141.54200554034,7526.474859249813,-54738.915527283,36.86567746753176,0.0,7,D,Fair,luxury central modern corner lot cozy renovated garden garden quiet quiet bright,2008-03-25
55453.76797878493,1985.9885505497489,-15663.839883892475,37.41073780682286,2.3219450464232763,2,E,Fair,cozy bright central spacious garden luxury,2011-01-27
118245.60352320784,121.79179137931379,-27098.690395532034,21.233029143807073,9.954151904494745,5,A,Good,garden corner lot quiet central luxury renovated luxury quiet central,2003-04-25
83990.17471421254,1973.7602085498852,-17824.328915516387,36.6045995235155,5.755619258303652,3,E,Fair,garden luxury bright modern central central spacious bright,2009-05-07
369907.25094246917,951.0834391946503,-15557.299134698604,26.14506759087642,-2.950561898056421,7,E,Good,modern bright luxury luxury central renovated,2005-06-09
269657.6700083196,495.5144932019121,-21930.927741388867,9.286228206618429,-4.628562857143797,5,D,Excellent,spacious central luxury spacious cozy spacious bright,2008-09-05
115372.90660953215,764.200888721076,-23270.48251930753,41.67741925527779,3.1282223676684646,7,E,Good,garden luxury renovated luxury modern garden modern modern quiet,2007-06-19
